transaction_id;account_id;transaction_date;amount;transaction_type;channel
40380;101472;2025-12-26;567;credit;card
40381;101472;2025-04-22;4112;debit;transfer
40382;101472;2025-03-10;2795;debit;payroll
40383;101472;2025-06-27;4393;debit;payroll
40384;101472;2025-10-16;506;credit;online
40385;101472;2025-07-28;3282;credit;online
40386;101472;2025-12-17;4308;credit;atm
40387;101472;2025-02-03;1646;debit;transfer
40388;101472;2025-09-21;3327;credit;online
40389;101472;2025-07-05;3832;debit;payroll
40390;101472;2025-10-24;1256;credit;payroll
40391;101472;2025-11-16;4452;debit;branch
40392;101472;2025-08-10;1022;credit;transfer
40393;101472;2025-12-17;3266;credit;transfer
40394;101472;2025-08-11;1412;credit;atm
40395;101472;2025-09-24;2427;credit;card
40396;101472;2025-02-07;1200;debit;branch
40397;101472;2025-06-13;3279;credit;payroll
40398;101473;2025-02-04;1479;debit;branch
40399;101473;2025-03-04;655;debit;branch
40400;101473;2025-10-31;4175;debit;branch
40401;101473;2025-06-12;2443;debit;transfer
40402;101473;2025-07-09;2172;debit;online
40403;101473;2025-03-23;389;credit;branch
40404;101473;2025-05-08;620;debit;online
40405;101473;2025-09-01;2427;debit;branch
40406;101473;2025-09-22;3896;credit;branch
40407;101473;2025-03-29;3697;debit;branch
40408;101473;2025-08-07;4092;credit;online
40409;101473;2025-10-31;54;credit;transfer
40410;101473;2025-03-17;2733;debit;atm
40411;101473;2025-05-13;1052;debit;transfer
40412;101473;2025-03-31;970;debit;branch
40413;101474;2025-06-08;4727;credit;transfer
40414;101474;2025-01-01;1156;debit;card
40415;101474;2025-10-13;658;credit;card
40416;101474;2025-01-07;3434;credit;online
40417;101474;2025-02-03;832;credit;branch
40418;101474;2025-03-29;1348;credit;payroll
40419;101474;2025-09-12;2864;debit;online
40420;101474;2025-06-17;3555;debit;branch
40421;101474;2025-12-04;3322;credit;atm
40422;101474;2025-07-03;1264;credit;card
40423;101474;2025-10-01;3183;debit;payroll
40424;101474;2025-02-14;3615;credit;branch
40425;101474;2025-07-13;67;debit;payroll
40426;101474;2025-02-16;4873;credit;card
40427;101474;2025-06-03;500;credit;online
40428;101474;2025-03-01;4452;credit;branch
40429;101474;2025-07-04;1933;credit;payroll
40430;101474;2025-10-08;192;debit;card
40431;101474;2025-08-27;3821;debit;branch
40432;101474;2025-09-16;1302;credit;card
40433;101474;2025-03-23;620;credit;transfer
40434;101475;2025-08-24;3282;debit;atm
40435;101475;2025-05-08;1226;debit;branch
40436;101475;2025-06-14;1002;credit;payroll
40437;101475;2025-10-07;4401;credit;payroll
40438;101475;2025-12-04;1363;credit;atm
40439;101475;2025-02-07;2382;credit;atm
40440;101475;2025-09-04;307;credit;branch
40441;101475;2025-03-13;1410;credit;branch
40442;101475;2025-11-25;645;debit;branch
40443;101475;2025-02-02;3347;credit;transfer
40444;101475;2025-11-14;4297;credit;atm
40445;101475;2025-10-20;3216;credit;payroll
40446;101475;2025-03-29;2289;credit;branch
40447;101475;2025-04-19;2519;debit;card
40448;101475;2025-04-15;2232;credit;branch
40449;101475;2025-10-01;3065;credit;card
40450;101475;2025-05-20;1612;credit;branch
40451;101475;2025-12-21;4983;debit;branch
40452;101475;2025-08-02;1231;debit;online
40453;101475;2025-12-30;4842;debit;atm
40454;101475;2025-12-29;4679;debit;transfer
40455;101475;2025-12-06;2214;debit;online
40456;101475;2025-11-17;2256;credit;transfer
40457;101475;2025-10-29;4475;debit;atm
40458;101475;2025-12-25;1653;debit;transfer
40459;101475;2025-10-23;631;credit;payroll
40460;101475;2025-05-12;2572;credit;branch
40461;101476;2025-04-30;4215;credit;transfer
40462;101476;2025-06-27;321;credit;payroll
40463;101476;2025-10-31;3328;credit;branch
40464;101476;2025-08-05;4542;credit;branch
40465;101476;2025-01-10;3842;debit;atm
40466;101476;2025-07-16;863;credit;payroll
40467;101476;2025-08-23;2932;debit;branch
40468;101476;2025-09-11;1431;debit;atm
40469;101476;2025-08-20;3759;debit;atm
40470;101476;2025-10-04;3328;credit;payroll
40471;101476;2025-04-28;553;credit;atm
40472;101476;2025-01-24;2106;debit;branch
40473;101476;2025-06-29;3108;debit;atm
40474;101476;2025-08-24;1174;credit;payroll
40475;101476;2025-05-06;804;debit;transfer
40476;101476;2025-10-23;4399;credit;card
40477;101477;2025-01-04;1843;credit;online
40478;101477;2025-06-19;2731;credit;atm
40479;101477;2025-05-29;2196;debit;branch
40480;101477;2025-05-07;2692;credit;atm
40481;101477;2025-04-19;4179;debit;branch
40482;101477;2025-05-15;3499;debit;transfer
40483;101477;2025-09-06;4612;credit;online
40484;101477;2025-02-07;2591;debit;atm
40485;101477;2025-10-14;3594;debit;card
40486;101477;2025-11-10;4339;debit;atm
40487;101477;2025-07-02;2357;debit;transfer
40488;101477;2025-02-28;3466;credit;card
40489;101477;2025-04-22;3361;debit;transfer
40490;101477;2025-10-05;3990;credit;online
40491;101477;2025-10-25;112;debit;branch
40492;101477;2025-03-04;3261;debit;transfer
40493;101478;2025-02-03;3951;debit;card
40494;101478;2025-02-21;4080;credit;payroll
40495;101478;2025-05-22;1000;credit;transfer
40496;101478;2025-02-15;2944;debit;online
40497;101478;2025-06-03;4628;debit;transfer
40498;101478;2025-08-26;1908;credit;card
40499;101478;2025-10-17;4918;credit;branch
40500;101478;2025-10-07;1483;credit;online
40501;101478;2025-07-04;783;debit;atm
40502;101478;2025-09-30;4138;credit;branch
40503;101478;2025-04-20;1463;debit;atm
40504;101478;2025-10-18;2836;debit;card
40505;101478;2025-12-15;3720;credit;online
40506;101478;2025-08-17;2264;credit;atm
40507;101478;2025-06-14;2325;credit;transfer
40508;101478;2025-02-04;1364;debit;online
40509;101478;2025-03-30;1126;debit;atm
40510;101478;2025-01-06;3493;credit;atm
40511;101478;2025-01-11;3235;credit;transfer
40512;101478;2025-09-12;2169;credit;atm
40513;101478;2025-01-31;3838;credit;online
40514;101478;2025-09-17;77;debit;transfer
40515;101478;2025-02-27;4024;debit;branch
40516;101478;2025-09-18;171;debit;online
40517;101478;2025-05-14;1544;debit;transfer
40518;101478;2025-11-09;4767;debit;payroll
40519;101478;2025-08-03;1781;credit;transfer
40520;101478;2025-09-22;2991;debit;card
40521;101478;2025-09-06;4935;debit;transfer
40522;101478;2025-12-28;4360;debit;card
40523;101478;2025-08-15;3325;debit;online
40524;101478;2025-11-16;2348;debit;atm
40525;101479;2025-05-10;3111;debit;branch
40526;101479;2025-10-05;2080;credit;branch
40527;101479;2025-12-28;4658;credit;atm
40528;101479;2025-08-11;2346;credit;online
40529;101479;2025-09-29;955;debit;online
40530;101479;2025-06-04;3520;credit;atm
40531;101479;2025-09-22;2604;debit;online
40532;101479;2025-05-19;4307;credit;atm
40533;101479;2025-10-16;2686;credit;atm
40534;101479;2025-09-01;2493;credit;atm
40535;101479;2025-06-07;189;debit;branch
40536;101479;2025-06-09;401;credit;branch
40537;101479;2025-03-27;4658;debit;card
40538;101479;2025-03-15;2707;credit;payroll
40539;101479;2025-06-23;3763;debit;online
40540;101479;2025-02-23;107;debit;transfer
40541;101479;2025-10-30;3459;credit;card
40542;101479;2025-11-26;2266;debit;card
40543;101479;2025-02-15;2866;credit;payroll
40544;101479;2025-07-09;1719;credit;branch
40545;101479;2025-07-06;3035;debit;card
40546;101479;2025-10-19;4977;credit;transfer
40547;101479;2025-05-26;2331;credit;branch
40548;101479;2025-11-07;493;credit;payroll
40549;101479;2025-04-22;2266;debit;branch
40550;101479;2025-03-27;175;debit;card
40551;101479;2025-04-27;756;credit;transfer
40552;101479;2025-11-14;1576;credit;atm
40553;101479;2025-12-11;4269;credit;branch
40554;101479;2025-10-10;4323;debit;transfer
40555;101480;2025-10-31;1986;debit;online
40556;101480;2025-03-19;866;debit;atm
40557;101480;2025-02-08;4685;debit;online
40558;101480;2025-05-29;1850;debit;atm
40559;101480;2025-07-26;7;debit;atm
40560;101480;2025-07-18;3100;debit;atm
40561;101480;2025-08-04;4123;credit;card
40562;101480;2025-05-10;505;credit;atm
40563;101480;2025-10-15;1519;debit;online
40564;101480;2025-07-10;2783;debit;branch
40565;101480;2025-12-14;3801;debit;payroll
40566;101480;2025-03-25;2921;credit;payroll
40567;101480;2025-12-03;2593;debit;online
40568;101480;2025-12-30;1424;credit;card
40569;101480;2025-11-09;3386;debit;card
40570;101481;2025-09-18;2066;debit;card
40571;101481;2025-12-25;1860;credit;atm
40572;101481;2025-08-05;563;debit;payroll
40573;101481;2025-08-23;3592;debit;transfer
40574;101481;2025-05-22;4646;credit;transfer
40575;101481;2025-03-26;2151;credit;card
40576;101481;2025-07-30;207;credit;branch
40577;101481;2025-05-21;1901;debit;online
40578;101481;2025-01-01;720;credit;card
40579;101481;2025-08-27;309;credit;online
40580;101481;2025-07-14;3385;debit;online
40581;101481;2025-04-26;609;debit;atm
40582;101481;2025-06-28;134;credit;atm
40583;101481;2025-04-10;4725;credit;payroll
40584;101481;2025-07-04;2532;credit;transfer
40585;101481;2025-12-01;3593;credit;card
40586;101481;2025-12-18;2338;debit;online
40587;101481;2025-05-21;4044;credit;card
40588;101482;2025-10-30;2425;credit;branch
40589;101482;2025-10-23;1760;credit;atm
40590;101482;2025-06-15;1285;debit;atm
40591;101482;2025-09-12;3568;debit;payroll
40592;101482;2025-02-09;3459;debit;transfer
40593;101482;2025-07-19;2020;debit;branch
40594;101482;2025-07-04;3009;debit;online
40595;101482;2025-06-04;2543;debit;online
40596;101482;2025-10-24;2778;debit;card
40597;101482;2025-06-21;4560;credit;atm
40598;101482;2025-12-26;4175;credit;card
40599;101482;2025-09-30;1206;debit;payroll
40600;101482;2025-05-11;4356;credit;transfer
40601;101482;2025-08-06;489;debit;online
40602;101482;2025-05-28;2664;debit;branch
40603;101482;2025-05-09;830;debit;card
40604;101482;2025-06-14;3394;debit;card
40605;101482;2025-08-16;4384;credit;payroll
40606;101482;2025-07-07;3993;credit;payroll
40607;101482;2025-06-16;1527;debit;online
40608;101482;2025-09-21;161;debit;online
40609;101482;2025-04-18;922;credit;online
40610;101482;2025-07-30;672;debit;transfer
40611;101482;2025-05-18;515;debit;branch
40612;101482;2025-09-15;2628;debit;payroll
40613;101482;2025-02-02;1889;credit;payroll
40614;101482;2025-09-17;1923;credit;transfer
40615;101482;2025-03-29;2892;credit;atm
40616;101483;2025-08-30;28;credit;card
40617;101483;2025-12-07;2242;credit;card
40618;101483;2025-03-18;4641;debit;online
40619;101483;2025-07-09;1480;debit;card
40620;101483;2025-01-23;3688;credit;atm
40621;101483;2025-12-28;2677;credit;card
40622;101483;2025-06-16;2497;credit;online
40623;101483;2025-05-14;3491;credit;online
40624;101483;2025-01-15;361;debit;online
40625;101483;2025-11-18;857;credit;atm
40626;101483;2025-12-15;4976;credit;transfer
40627;101483;2025-07-31;4489;credit;atm
40628;101483;2025-08-04;983;credit;online
40629;101483;2025-09-04;2997;credit;card
40630;101483;2025-04-20;3999;credit;online
40631;101483;2025-03-13;4356;debit;transfer
40632;101483;2025-09-26;2231;credit;branch
40633;101483;2025-06-27;2956;debit;atm
40634;101483;2025-05-18;4663;debit;branch
40635;101483;2025-08-11;3392;credit;card
40636;101483;2025-06-30;967;debit;branch
40637;101483;2025-04-24;4222;debit;card
40638;101483;2025-12-20;4024;credit;transfer
40639;101483;2025-04-01;2816;debit;transfer
40640;101483;2025-09-20;4758;credit;atm
40641;101483;2025-05-02;2968;credit;transfer
40642;101483;2025-12-19;2325;debit;atm
40643;101483;2025-03-09;2125;credit;transfer
40644;101483;2025-08-05;2552;debit;card
40645;101483;2025-09-04;4448;credit;atm
40646;101483;2025-09-21;447;credit;branch
40647;101483;2025-11-19;2431;debit;online
40648;101483;2025-10-18;1644;debit;branch
40649;101483;2025-07-19;508;debit;card
40650;101483;2025-01-04;434;credit;atm
40651;101483;2025-12-09;4386;credit;atm
40652;101483;2025-08-05;3288;credit;atm
40653;101483;2025-02-16;3737;debit;card
40654;101483;2025-04-09;3979;debit;payroll
40655;101483;2025-05-15;2311;credit;card
40656;101484;2025-01-31;4640;credit;online
40657;101484;2025-03-26;1900;credit;card
40658;101484;2025-11-25;104;debit;online
40659;101484;2025-02-10;996;credit;online
40660;101484;2025-12-12;2995;credit;branch
40661;101484;2025-06-16;1126;debit;payroll
40662;101484;2025-08-13;3203;debit;atm
40663;101484;2025-07-26;3086;credit;atm
40664;101484;2025-03-15;4815;debit;online
40665;101484;2025-06-20;1283;debit;online
40666;101484;2025-01-10;2732;credit;payroll
40667;101484;2025-03-30;170;debit;card
40668;101484;2025-04-11;648;debit;card
40669;101484;2025-05-28;1982;credit;transfer
40670;101484;2025-02-15;930;debit;card
40671;101484;2025-06-13;4009;credit;transfer
40672;101484;2025-09-25;235;debit;branch
40673;101484;2025-07-09;2246;credit;online
40674;101484;2025-04-05;3746;credit;branch
40675;101484;2025-04-05;801;debit;card
40676;101484;2025-03-01;3130;credit;atm
40677;101484;2025-12-26;1927;debit;transfer
40678;101484;2025-02-01;835;debit;atm
40679;101484;2025-10-13;3601;debit;transfer
40680;101484;2025-11-20;4916;debit;payroll
40681;101484;2025-08-02;1882;debit;payroll
40682;101484;2025-02-21;3142;debit;card
40683;101484;2025-07-22;1016;credit;card
40684;101484;2025-10-10;3297;debit;transfer
40685;101484;2025-07-05;1172;credit;transfer
40686;101484;2025-12-07;399;credit;transfer
40687;101484;2025-01-03;2439;credit;online
40688;101485;2025-11-28;308;debit;branch
40689;101485;2025-01-20;687;debit;card
40690;101485;2025-06-21;1681;debit;transfer
40691;101485;2025-10-24;3663;debit;card
40692;101485;2025-01-27;3422;credit;online
40693;101485;2025-02-24;817;debit;branch
40694;101485;2025-05-18;2276;credit;branch
40695;101485;2025-12-05;1971;debit;card
40696;101485;2025-06-14;4475;credit;branch
40697;101485;2025-04-19;3738;debit;atm
40698;101485;2025-07-26;4862;credit;payroll
40699;101485;2025-05-15;3592;credit;online
40700;101485;2025-10-10;844;credit;online
40701;101485;2025-02-19;857;credit;payroll
40702;101485;2025-11-13;625;debit;branch
40703;101485;2025-12-25;4399;debit;online
40704;101485;2025-03-07;629;debit;payroll
40705;101485;2025-07-06;519;credit;atm
40706;101485;2025-02-10;4756;debit;atm
40707;101485;2025-05-23;2780;credit;online
40708;101486;2025-03-14;787;debit;transfer
40709;101486;2025-10-02;878;credit;atm
40710;101486;2025-05-07;3908;credit;atm
40711;101486;2025-08-28;1113;debit;payroll
40712;101486;2025-05-08;1571;credit;card
40713;101486;2025-07-07;1095;credit;payroll
40714;101486;2025-07-14;4870;credit;atm
40715;101486;2025-04-03;3457;debit;online
40716;101486;2025-08-18;2847;debit;transfer
40717;101486;2025-10-14;2727;credit;transfer
40718;101486;2025-08-28;868;debit;card
40719;101486;2025-05-02;3910;debit;online
40720;101486;2025-05-09;2591;debit;transfer
40721;101486;2025-01-19;1674;credit;online
40722;101486;2025-03-11;2678;debit;card
40723;101486;2025-10-29;1006;debit;payroll
40724;101486;2025-03-25;4573;debit;branch
40725;101486;2025-05-08;1317;credit;transfer
40726;101486;2025-10-05;4849;credit;transfer
40727;101486;2025-01-17;1105;credit;card
40728;101486;2025-04-17;2327;debit;online
40729;101486;2025-05-27;641;credit;branch
40730;101486;2025-04-20;2445;debit;payroll
40731;101486;2025-11-14;403;credit;online
40732;101486;2025-11-27;994;debit;transfer
40733;101487;2025-12-15;3290;credit;transfer
40734;101487;2025-12-13;999;debit;payroll
40735;101487;2025-06-08;2876;debit;payroll
40736;101487;2025-09-18;3939;debit;online
40737;101487;2025-05-16;2682;credit;payroll
40738;101487;2025-01-16;3123;credit;branch
40739;101487;2025-11-05;1523;debit;atm
40740;101487;2025-08-28;2121;credit;online
40741;101487;2025-11-21;3243;credit;branch
40742;101487;2025-07-16;4784;debit;branch
40743;101487;2025-10-07;4178;credit;transfer
40744;101487;2025-10-17;3524;debit;transfer
40745;101487;2025-11-27;4835;debit;card
40746;101487;2025-06-09;2108;credit;atm
40747;101487;2025-12-28;4381;debit;branch
40748;101487;2025-02-19;3916;credit;atm
40749;101487;2025-03-02;3047;debit;card
40750;101487;2025-08-14;296;credit;online
40751;101487;2025-11-05;3110;debit;transfer
40752;101487;2025-02-13;1379;debit;payroll
40753;101487;2025-02-28;4334;debit;online
40754;101487;2025-04-04;1377;credit;branch
40755;101487;2025-04-06;3355;credit;transfer
40756;101487;2025-04-14;93;debit;card
40757;101487;2025-09-30;2044;debit;online
40758;101487;2025-01-11;2810;credit;card
40759;101487;2025-12-17;4997;credit;online
40760;101487;2025-05-19;4233;debit;branch
40761;101487;2025-01-10;3846;credit;branch
40762;101487;2025-03-09;1621;credit;transfer
40763;101487;2025-07-20;2908;credit;branch
40764;101487;2025-08-12;3761;credit;payroll
40765;101487;2025-08-17;3845;credit;online
40766;101487;2025-01-12;2432;credit;online
40767;101487;2025-09-04;4988;credit;atm
40768;101487;2025-03-14;3730;credit;payroll
40769;101488;2025-04-04;746;credit;branch
40770;101488;2025-11-27;2706;debit;transfer
40771;101488;2025-08-29;3896;debit;payroll
40772;101488;2025-10-24;975;debit;transfer
40773;101488;2025-10-16;2305;credit;online
40774;101488;2025-06-10;4351;debit;card
40775;101488;2025-10-26;2323;debit;atm
40776;101488;2025-03-15;277;credit;atm
40777;101488;2025-05-23;2960;debit;atm
40778;101488;2025-07-06;4911;credit;online
40779;101488;2025-02-06;1146;credit;branch
40780;101488;2025-05-18;4541;debit;card
40781;101488;2025-02-09;4381;credit;branch
40782;101488;2025-04-06;1684;debit;online
40783;101488;2025-10-24;1910;credit;transfer
40784;101488;2025-01-13;4626;debit;transfer
40785;101488;2025-12-30;3128;debit;card
40786;101488;2025-08-18;3657;credit;atm
40787;101488;2025-09-16;2105;debit;transfer
40788;101488;2025-09-24;172;debit;card
40789;101489;2025-01-04;309;credit;online
40790;101489;2025-06-09;3901;debit;branch
40791;101489;2025-02-27;3070;debit;atm
40792;101489;2025-04-29;4361;debit;atm
40793;101489;2025-04-03;2054;debit;transfer
40794;101489;2025-08-13;4995;credit;atm
40795;101489;2025-11-22;2332;credit;online
40796;101489;2025-04-04;434;debit;branch
40797;101489;2025-03-11;4440;credit;atm
40798;101489;2025-08-14;4615;credit;payroll
40799;101489;2025-02-07;2245;credit;payroll
40800;101489;2025-03-16;3953;debit;transfer
40801;101489;2025-01-31;104;credit;online
40802;101489;2025-05-25;4178;debit;payroll
40803;101489;2025-03-14;2757;credit;online
40804;101489;2025-10-15;419;debit;branch
40805;101489;2025-12-27;4680;debit;online
40806;101489;2025-07-25;3086;debit;online
40807;101489;2025-04-23;3206;credit;card
40808;101489;2025-02-13;32;credit;card
40809;101489;2025-09-15;3420;credit;online
40810;101489;2025-01-27;2425;credit;transfer
40811;101489;2025-12-29;1937;credit;atm
40812;101489;2025-12-19;3904;credit;branch
40813;101489;2025-11-12;1860;credit;branch
40814;101489;2025-08-03;3605;debit;transfer
40815;101489;2025-07-20;3888;debit;payroll
40816;101489;2025-08-13;2272;debit;transfer
40817;101489;2025-08-11;3178;debit;branch
40818;101489;2025-12-18;4081;debit;transfer
40819;101489;2025-09-13;3607;credit;transfer
40820;101489;2025-09-14;1084;debit;online
40821;101490;2025-07-16;3072;debit;transfer
40822;101490;2025-11-17;1155;credit;card
40823;101490;2025-07-06;126;credit;transfer
40824;101490;2025-04-19;3000;credit;online
40825;101490;2025-02-13;2458;credit;atm
40826;101490;2025-10-05;2769;debit;atm
40827;101490;2025-05-12;4407;credit;branch
40828;101490;2025-04-19;595;credit;transfer
40829;101490;2025-03-15;2774;credit;online
40830;101490;2025-08-11;987;credit;branch
40831;101490;2025-10-07;2030;credit;transfer
40832;101490;2025-05-28;909;debit;card
40833;101490;2025-10-25;4611;debit;online
40834;101490;2025-07-06;1467;debit;atm
40835;101490;2025-07-04;638;debit;branch
40836;101490;2025-09-22;3286;credit;online
40837;101490;2025-04-28;1577;debit;atm
40838;101490;2025-03-21;4524;debit;payroll
40839;101490;2025-07-30;2773;credit;online
40840;101490;2025-08-28;1213;debit;card
40841;101490;2025-11-30;1447;debit;online
40842;101490;2025-02-19;3623;debit;transfer
40843;101490;2025-04-19;4964;credit;card
40844;101490;2025-10-24;657;credit;payroll
40845;101490;2025-06-12;2580;credit;branch
40846;101490;2025-09-27;3208;debit;online
40847;101490;2025-03-19;110;credit;atm
40848;101490;2025-10-09;4762;debit;online
40849;101490;2025-10-19;1978;credit;branch
40850;101490;2025-02-20;3537;debit;atm
40851;101490;2025-08-11;724;debit;transfer
40852;101490;2025-12-01;4726;debit;atm
40853;101490;2025-06-23;4279;debit;branch
40854;101490;2025-01-05;3275;credit;card
40855;101490;2025-09-10;955;credit;atm
40856;101491;2025-02-14;784;debit;payroll
40857;101491;2025-03-22;3364;credit;online
40858;101491;2025-11-05;4909;credit;atm
40859;101491;2025-11-20;1791;credit;online
40860;101491;2025-04-15;3509;debit;transfer
40861;101491;2025-07-12;1523;debit;card
40862;101491;2025-08-03;2891;debit;payroll
40863;101491;2025-02-26;2503;debit;online
40864;101491;2025-10-23;1770;debit;payroll
40865;101491;2025-02-06;563;debit;transfer
40866;101491;2025-10-25;3141;debit;branch
40867;101491;2025-11-04;3852;debit;online
40868;101491;2025-11-17;4157;credit;online
40869;101491;2025-12-28;4724;credit;card
40870;101491;2025-09-09;752;debit;card
40871;101491;2025-03-03;3516;debit;branch
40872;101491;2025-04-18;3763;credit;atm
40873;101491;2025-01-08;4455;credit;card
40874;101491;2025-03-04;3009;debit;payroll
40875;101491;2025-02-25;1997;credit;payroll
40876;101491;2025-12-11;1630;credit;online
40877;101491;2025-02-11;4970;credit;online
40878;101491;2025-12-03;3035;credit;online
40879;101492;2025-04-21;3255;debit;card
40880;101492;2025-01-22;3869;debit;card
40881;101492;2025-10-31;1243;credit;online
40882;101492;2025-04-14;3884;debit;payroll
40883;101492;2025-01-10;3523;debit;atm
40884;101492;2025-05-21;133;debit;online
40885;101492;2025-01-30;3451;credit;card
40886;101492;2025-03-08;2498;debit;payroll
40887;101492;2025-03-22;4179;credit;card
40888;101492;2025-08-02;4631;debit;card
40889;101492;2025-12-02;4582;debit;transfer
40890;101492;2025-10-08;4741;debit;online
40891;101492;2025-11-19;1107;debit;branch
40892;101492;2025-12-14;1064;debit;transfer
40893;101492;2025-06-15;1797;credit;transfer
40894;101492;2025-12-26;3041;credit;atm
40895;101492;2025-05-05;1361;debit;branch
40896;101492;2025-08-13;2220;debit;payroll
40897;101492;2025-12-17;449;credit;transfer
40898;101492;2025-11-29;4327;debit;transfer
40899;101493;2025-01-30;960;credit;atm
40900;101493;2025-01-19;2081;debit;payroll
40901;101493;2025-05-12;3073;credit;branch
40902;101493;2025-01-11;3521;credit;atm
40903;101493;2025-07-30;3089;credit;transfer
40904;101493;2025-07-23;2116;credit;transfer
40905;101493;2025-03-22;2477;credit;atm
40906;101493;2025-03-04;1944;debit;payroll
40907;101493;2025-02-12;4693;debit;card
40908;101493;2025-08-20;2614;credit;online
40909;101493;2025-04-18;2057;credit;payroll
40910;101493;2025-08-06;986;debit;branch
40911;101493;2025-07-22;4054;debit;online
40912;101493;2025-03-19;2322;debit;payroll
40913;101493;2025-11-02;2739;debit;card
40914;101493;2025-09-19;3853;debit;online
40915;101493;2025-02-08;3553;debit;atm
40916;101493;2025-02-12;311;debit;card
40917;101493;2025-01-14;1051;credit;card
40918;101493;2025-11-17;4099;credit;branch
40919;101493;2025-09-17;951;credit;card
40920;101493;2025-04-17;2192;credit;online
40921;101493;2025-02-07;1605;debit;atm
40922;101493;2025-08-17;3175;debit;atm
40923;101493;2025-10-25;3961;credit;atm
40924;101493;2025-02-23;594;credit;atm
40925;101493;2025-04-03;3392;debit;branch
40926;101493;2025-07-27;2130;debit;transfer
40927;101494;2025-05-16;3478;credit;branch
40928;101494;2025-04-21;2755;debit;online
40929;101494;2025-02-20;1731;debit;card
40930;101494;2025-04-02;3130;debit;online
40931;101494;2025-08-16;25;debit;atm
40932;101494;2025-06-12;4595;credit;card
40933;101494;2025-04-05;3331;debit;card
40934;101494;2025-04-20;3771;debit;transfer
40935;101494;2025-10-25;3920;credit;branch
40936;101494;2025-04-07;3514;debit;card
40937;101494;2025-10-13;575;credit;card
40938;101494;2025-12-01;392;debit;card
40939;101494;2025-05-27;2980;debit;card
40940;101494;2025-07-29;3380;debit;online
40941;101494;2025-06-11;4638;credit;card
40942;101494;2025-04-11;1762;credit;card
40943;101495;2025-03-05;1087;credit;payroll
40944;101495;2025-07-26;2556;credit;transfer
40945;101495;2025-05-21;3279;credit;online
40946;101495;2025-12-09;2814;credit;card
40947;101495;2025-07-06;175;credit;payroll
40948;101495;2025-01-11;3337;debit;payroll
40949;101495;2025-02-17;4226;debit;transfer
40950;101495;2025-10-13;1630;credit;card
40951;101495;2025-03-26;2946;debit;online
40952;101495;2025-10-27;2909;credit;card
40953;101495;2025-10-04;3531;debit;online
40954;101495;2025-07-22;716;credit;payroll
40955;101495;2025-02-17;809;debit;payroll
40956;101495;2025-01-09;614;credit;branch
40957;101495;2025-08-25;4338;debit;transfer
40958;101495;2025-08-13;343;debit;transfer
40959;101495;2025-09-16;4688;credit;card
40960;101495;2025-02-07;3985;credit;branch
40961;101495;2025-08-13;3767;debit;branch
40962;101496;2025-10-20;2923;debit;card
40963;101496;2025-09-05;4739;credit;transfer
40964;101496;2025-07-19;4213;debit;online
40965;101496;2025-09-30;1941;debit;card
40966;101496;2025-01-01;4742;debit;card
40967;101496;2025-01-23;4328;credit;online
40968;101496;2025-01-19;3779;debit;online
40969;101496;2025-08-04;3076;debit;transfer
40970;101496;2025-07-08;891;credit;card
40971;101496;2025-01-21;4286;credit;atm
40972;101496;2025-11-03;3252;debit;online
40973;101496;2025-01-26;723;debit;payroll
40974;101496;2025-08-30;1867;credit;atm
40975;101496;2025-06-17;1858;debit;online
40976;101496;2025-02-01;2186;debit;card
40977;101496;2025-12-15;3685;credit;card
40978;101496;2025-12-15;2077;debit;branch
40979;101496;2025-03-11;4586;credit;online
40980;101496;2025-09-23;1241;debit;online
40981;101497;2025-07-23;4792;credit;branch
40982;101497;2025-03-20;4533;debit;atm
40983;101497;2025-04-09;3264;credit;payroll
40984;101497;2025-06-06;3753;debit;payroll
40985;101497;2025-08-06;1471;credit;branch
40986;101497;2025-08-10;2396;debit;card
40987;101497;2025-07-30;3478;debit;branch
40988;101497;2025-04-19;2087;debit;branch
40989;101497;2025-06-07;81;debit;transfer
40990;101497;2025-05-17;1335;credit;atm
40991;101497;2025-10-20;152;credit;atm
40992;101497;2025-09-07;1499;credit;card
40993;101497;2025-02-05;1847;credit;payroll
40994;101497;2025-03-31;1873;credit;transfer
40995;101497;2025-11-22;4434;debit;atm
40996;101497;2025-07-03;3046;debit;transfer
40997;101497;2025-02-03;3068;debit;atm
40998;101497;2025-11-02;2071;credit;atm
40999;101497;2025-09-15;4409;credit;online
41000;101497;2025-04-24;4518;credit;transfer
41001;101497;2025-03-01;3758;credit;card
41002;101497;2025-01-07;2093;debit;atm
41003;101497;2025-07-23;909;debit;atm
41004;101497;2025-07-18;2714;debit;online
41005;101497;2025-07-06;4663;debit;branch
41006;101497;2025-05-26;650;credit;branch
41007;101497;2025-07-19;2421;credit;payroll
41008;101497;2025-06-11;352;credit;payroll
41009;101497;2025-12-05;803;credit;branch
41010;101497;2025-05-14;577;credit;branch
41011;101498;2025-05-16;4867;credit;card
41012;101498;2025-11-23;3646;debit;branch
41013;101498;2025-08-21;307;debit;atm
41014;101498;2025-09-16;4422;debit;branch
41015;101498;2025-04-29;1989;credit;card
41016;101498;2025-02-13;2918;debit;atm
41017;101498;2025-07-10;1040;credit;atm
41018;101498;2025-09-01;3772;debit;payroll
41019;101498;2025-04-30;3339;debit;transfer
41020;101498;2025-11-04;2910;credit;card
41021;101498;2025-09-23;175;debit;transfer
41022;101498;2025-11-01;2637;debit;atm
